Date,ADBE,ADP,GOOGL,GOOG,AMZN,AMD,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ASML,AZN,TEAM,ADSK,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CPRT,CSGP,COST,CSX,DXCM,FANG,DLTR,EA,EXC,FAST,FTNT,GILD,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MDLZ,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PEP,QCOM,REGN,ROP,ROST,SIRI,SBUX,SNPS,TTWO,TMUS,TSLA,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL
2023-03-29,0.6589249884991533,2.189521256339473,0.1062853191186647,0.20782076814695064,1.5035699252571686,0.4444329353842621,1.020466570408778,0.7273981537406347,1.8608388436278767,0.3564142402106529,1.5832478257758797,1.2772921434661042,1.4295995115466817,0.03257673868733922,0.7028634261423089,0.5036758446069743,1.3251077297287082,1.0224461739464275,0.5380475721312932,-0.091730631939025,0.6521143374895467,0.8282799317721427,0.5498193815103447,3.0,1.280214272466687,1.1976070647335249,0.6265113281341347,0.8669169786392024,0.8197420870535266,0.6010184769086552,0.5691135530758816,1.3692170996144408,0.006249196354880971,0.8497349085814011,0.09924829906410047,0.8324868024681426,0.6210377604970218,0.38318557995472374,0.31734080621594124,0.3017442765277566,0.5312587547249569,-0.08988349156583345,1.5329124017045672,3.0,1.9131889900509724,0.17153852239457146,0.39319401748052446,1.6720119716384096,0.6609367734311664,2.757211033517874,0.5441647565562767,3.0,1.2671386140292473,1.542794584072779,0.9222501577651667,0.8512224220375846,1.8403397800136825,2.852887423298029,1.2426811618623177,1.0235620706430633,0.7613601137880722,1.056269894193273,0.5525281565617596,1.624396591837504,0.21343871899733327,-0.17098151535022427,1.5149326763967093,0.36031040754216964,0.18151264119214686,3.0,0.8372456226041647,0.7031507828210044,1.5327162116060409,-0.7715767243345525,0.4567429749144729,-0.6480227300948823,0.3574843791964815,1.3984030746333227,0.6481236831632833,0.517876012561882,0.6152416321875306,0.8149856117600607,1.3446501172621776,1.1057761318691735,0.12731865651801935,0.4971145949439346,0.4297356165036324,2.277783413221555,1.2697114099739475
2023-03-30,0.2730512436904097,-0.22130556055517103,-0.38932885296986575,-0.43476584375534355,0.7870344757036594,0.5269962356877811,0.27729107600077785,0.0767163052834702,1.6304056543453602,0.9364967444628234,0.7736192543265401,0.7692821610569109,1.2436769093379463,0.5810464188432968,0.2974635631926535,0.6679775674954308,1.2729447533598803,0.33925524751113656,0.7976007551498163,0.44762078587354776,0.17280794003116018,0.5541794622110491,-0.06451602113334302,0.28761800610354016,0.4115976692520546,0.5197107356496348,0.2970413099281052,0.3049133483127178,-0.7189213489126839,-0.14157024105738691,-0.048797528633854365,-0.3659501078353842,0.11445143524696229,0.11325967542174123,-0.3845712114927,-0.1160990209154278,0.5607597287299972,-0.36720087799407464,0.6021986212519193,0.15583200903191613,-0.021647773618381893,0.6403962126932651,0.6162833566077646,0.6549863143596523,0.8405973725564183,0.00729844920745478,0.12633986129679267,1.205250407742119,0.395396042253392,1.2473360338798116,0.38514844766396955,-0.4224029131791884,0.09635085073520615,0.2945153685772456,1.365261177400783,0.3648285672602989,1.1081394248891476,-0.4199236921208645,0.7730410605114879,-0.5560369466521144,0.4469104829231821,0.7411443381280034,0.31876663089914414,0.6627007823675888,0.82372636739393,0.28232876459688744,0.8477842064958582,-0.3366875975905238,0.17095611141970235,-1.728764158181302,0.11720893251735584,0.08436422523511135,0.8820382581430483,-0.8001324614987999,0.5316640314852036,0.3978078085271669,0.3516454725200494,0.5111994726754624,0.026869173774175147,-0.10988357327997827,0.4399719452958931,0.233492875596147,1.1870559213984897,0.23946811714552352,-0.525980495768578,0.6912426291773446,0.4461000637367395,0.3899147938003794,0.4307146987628224
2023-03-31,0.3605702300165384,1.1363075712417168,1.5407315023034807,1.4396042486113203,0.5317354049442903,-0.05643886428194819,0.47536465753920604,0.008639097813595148,0.9354250152289273,1.0440694543252613,1.244160976848991,0.15864110991238267,0.20431977024647446,0.21008711886298406,2.0616141191140915,1.886970933407366,0.18415628984367396,0.7879426995707765,0.8923767054261806,0.4069604990525818,0.7368047662315259,1.6627024320112305,1.0981389395959809,-1.0225732476476848,1.3677604501528797,1.4276821071593668,1.3083420846988139,1.3230395863216777,1.6407465962313525,0.5004691439460675,0.7880333497599554,1.2293842403098583,0.5955554656069777,0.7347628309425347,0.9351357207253843,0.9588624264209089,0.8132313170297699,1.573852483054333,0.3771231292001859,1.383569622095457,0.9519825341815676,0.6994517378898151,1.3037935112864418,0.6545919312747033,0.6790106267669702,0.8148508549691911,0.393298407550104,0.24369471021723374,-0.4086663346203442,-0.2460387904174997,0.9666288746113851,0.7354509008183148,1.3312731683006318,-0.04789372886148359,1.6233917008216672,0.6965508023349369,0.5464724688200517,-1.9333721137218345,0.9406280449702619,0.16881408852316812,2.1514613271803786,0.810911051198344,0.30537341741360663,1.2831126450974417,0.6237927478960172,1.0620746602427107,0.19989025686134382,0.8703186831544171,0.9960374846412793,0.6693300779731297,0.8569031949245323,0.8282730851446807,-0.010110051575359212,0.9233623239083105,0.777325003527087,2.2287692067348837,0.03937758275271371,2.011140521166203,1.3696351755854528,1.3375442397529205,0.11764578365444633,2.0588671680841046,0.6402366740982374,0.3252575378646996,0.5389434946572466,-0.008815639485502902,0.565841839824252,1.6115972307984192,0.5975452529790473
2023-04-03,-0.7130528218173496,-2.2595910934649526,0.25273513400187314,0.40739923580967446,-0.5918916461114637,-0.6001633172290846,-0.086824488312317,0.7597313230543473,-0.3283777755674869,-0.5554993649844453,0.5946829191213049,-0.314795161081533,-0.5909637969656232,0.5119132026229034,-1.398653206279561,-0.24311864226947755,2.2987477548189106,-0.1175085579701024,0.1969224098741487,-0.08407839747576332,0.24545590996267694,-0.5264494424144543,-0.1537731397323898,-0.47476248291680634,0.035069949929932585,0.5059596511150886,0.45815936974494664,0.11713534198846269,0.12713467775147405,-0.15782832085237528,-0.1280260212680694,-0.36279120277197136,-0.3770793927281111,3.0,1.492514873030064,0.6154073650237664,-0.13791413027044722,-0.3032104531939064,-0.11471325242148832,0.250399399247452,1.020582384510347,-1.2245945814547432,-0.3649798139533771,0.19312389704101113,-0.8214058968865393,-0.5378104368100954,0.2950459585156278,-0.15284854847443896,0.41909179693744886,-0.8831609970487019,0.6119337918045513,0.3578196303318085,-0.8161122727247082,-0.9921786309113712,-0.1891067931535566,0.0683381258588755,-0.6633146094564656,-0.6278705269183746,-0.39535486387377244,0.6483503087574113,-0.6531674160982917,0.2403424450409385,0.04898683845629871,-1.3214058845627858,1.729910372894693,-1.0838896942813414,-0.5098334223789149,-0.3560245779692261,-0.6393668827782895,-2.274581817922371,-0.35073135705488323,0.10607574359355897,-1.2485505751999362,0.3753411049274611,-0.09286192993905927,1.7814380382318684,-0.08311331695364145,0.5081415198890461,0.2717975493842932,-0.3776865087718047,1.1917740108563668,-2.0300376410891166,-0.6848666522254327,-0.21446016124206313,0.18334377550422054,1.205797824467814,-0.5479748324600048,-0.6342847920776391,0.12151891215501018
2023-04-04,0.5607301330564417,-1.1374304096803531,0.09965161575073253,0.013877378679069978,0.6586319061178008,-0.3422170051558012,0.22311069992661295,0.8724033596246592,-0.3996983068306071,-0.12790685750567707,-0.3008612230517727,-0.9665660535998116,-0.4907831325199233,0.3424739677048058,0.4566450364052268,-1.3141083763377506,-1.497595439569749,-0.46892742968071,-0.7020245784034447,-0.7179008216749164,-0.07229538125729905,-1.683846374580222,-0.9812236036698676,-1.21173095459024,-0.17375659310774008,-1.1559360300606083,-0.9184223705085738,0.02832813947897582,0.04575252793791984,-0.7188531865606943,-0.034535039581373536,-1.107672390072605,0.09841265239272116,-1.2952849783450917,0.2864021904443354,2.8012335537097335,0.0979088903425507,-1.3687056218022502,-0.23105992169299988,-0.9784534173256269,-1.18980903627026,-0.6246488512451801,0.08842572893278905,0.17890771345153908,-0.23490984360543035,0.1471541976780521,-0.04318804415884855,-0.8597260199377214,-0.5736931135922825,-1.6517299850486342,-0.20563935127315247,-0.12208333113342186,-0.17476963421951702,-1.1050110592979727,-0.4200679668581302,0.17360578159961304,-0.6713531379926931,-1.753722518142316,-0.14228684280739082,0.3788747341555723,-0.6438507767737098,-0.319947751258793,-0.7947502976712185,-1.7344285104613655,-0.4393528093023323,-0.9260247931705679,-1.1498152545010554,-2.5533950688358273,-0.029813274303310773,-1.0559642880172933,-0.015461126086030159,-0.37236733399456096,-1.1073109407468569,-0.4401873270702841,-1.02504082867118,-0.1972988951342581,-0.7578068382972181,-0.5762821727537311,-0.6551057205171117,1.4349724537739859,-0.34768947336503647,-0.3776552975471558,-1.394525206718997,-0.5386983800018934,-0.48715535615162936,0.5531526481402185,0.7550527490808041,-0.5377669577898293,1.0111968446680555
2023-04-05,-0.44949142722319857,-0.40603122348227444,-0.24089505762835406,-0.19715865637260116,-1.5950483752805138,-1.265593699524965,2.8841074627043235,1.6874875315754885,-1.5493100869809886,-0.8858330805261265,-0.9583707146439853,-1.2174295973069444,-0.45409833966251095,1.845514625949546,-1.86875760979556,-1.7885426253274272,-0.5306742745666644,2.262873806579208,-0.6137513490558514,-0.5352272440397926,-1.1602385159600417,-0.5758585619920465,0.6508422543773932,-0.7239108217416311,-0.012864939783306054,-0.5194880691879176,-0.08768081077620002,0.2073765713769071,-1.13761984243193,-0.3194692517613139,-0.2594778559448008,-0.7580507585858144,-1.0472256966624442,0.45174850240849085,-0.06029024280530527,0.59709068068885,1.9482913495452605,-2.4236531218402066,-0.5270589198603568,1.3813197862745465,-0.7933634345411236,-0.86609879134439,0.17221092448781014,-0.4128542735205581,-0.2074312975759176,0.6070166023202105,0.12559745745208817,-1.4854407152221338,0.9657082619653198,-1.121108214858086,-0.7246640283644694,-0.2962805840578786,-0.9266507448012542,-0.32008858996737705,-1.6977957653541065,-0.8228661273336962,-1.3056997147086038,-0.30728997372592565,-0.8373615890730254,1.1415951517929146,-0.5628125386962645,-0.6918813881136071,-0.8797683422290888,-0.9872179216372036,-0.6860520089259806,-0.6641201923220336,-0.8768635718660276,-2.7154256785014756,-0.4735134466426217,-0.8132012464617668,-0.8997785212667265,1.0043055370999883,0.23251173399514882,0.24333273605460468,0.14353547054706384,-1.6647875460524562,0.7369123174545049,0.6337078946688018,-1.0177195247297988,-0.3965976776681754,1.7529549858121078,-1.2188675476814765,-1.2129789402141378,0.31229661629334476,1.513924395873747,0.3965588802030041,-0.6888095890216605,-1.3057295283833081,2.794634982921913
2023-04-06,-0.24196579133488877,1.0931555276822138,2.1043510046761353,2.091913887108945,0.36443796849946747,-0.13402179152169816,0.2803916532886889,-0.08308209206584186,-1.0794263502909731,-0.22252253571533231,0.4143060450014398,-1.2717478383499397,-0.6080513381814134,0.28177348781455946,0.27105560478337415,-0.13905793840720074,-1.2497804615195494,0.7430433237955386,-0.826381286101355,-0.6083677619168202,0.15710834073329408,-1.0114936773642667,-0.33672994968210396,-0.15365776101881579,-0.8994988484578295,0.09849236164607578,-0.3678909664397923,-0.47183144697808704,-0.44991588559446,0.4274781626020792,-2.0858831302618484,2.118516233404229,-0.17191847721676504,-1.1578718967454458,0.11073880470569944,-0.7467294982231316,0.2370789526537256,-0.18554938257544792,0.2069694483857353,-0.2350884244365584,0.4668342369785524,-0.5140657808318362,-0.10054953471481981,-0.10569985119134129,1.0505898732496965,-0.3494086020971315,0.6073696154078922,-0.993330595772842,0.27433784134085243,-0.11036492367410715,0.14466691029377393,-0.10750638301741335,0.07387994929422861,-0.6862822191693881,-0.21750073360802702,0.7890417682327084,-0.5435743285461512,1.0793980768234095,1.6968970676173583,-0.47377053773787653,-0.39366491852453095,-0.5184814152160508,0.016514262859510593,-0.9501249551434188,0.15933073054920321,0.05962706550426834,-0.5567644247195443,-0.17613116327498463,-0.45610259693571575,0.09781899550454363,0.754349902903465,0.39607104566123075,-0.10103222323243921,0.27810358655270073,-0.5284768178815943,-0.3051239180554958,0.16202145483876698,-0.1424297486590662,-0.4479194591724989,-1.0583577322856683,0.25143729734940895,-0.08757080896745689,0.34102759465926413,-0.561814634787073,-0.14190466602441612,-0.36876015487755764,0.7142218217050805,-0.3650091435764033,0.1867583938666232
2023-04-10,-0.6049174048834284,-0.799021824481916,-1.1670961271589475,-1.1470422182182598,-0.08241380530365622,0.9965300302920252,-0.38062524443997187,-0.7793975826643583,1.2283291469022195,-0.06600403835601892,-1.341244470585269,0.7247508681914757,0.2506828861944427,-0.27987069039444495,0.03204576430270988,0.16993434763859325,0.6646717824322008,-0.9001567270798458,-0.3572953749016129,0.1957680015890822,1.275696778048115,1.2267981009803461,0.4735272638350988,-0.4644190752850345,0.08490161801717021,0.0029064405245025297,0.7684464474565946,0.9081976689967787,0.45652324989385445,0.29651226308424944,1.234325342059379,-0.18452512932662746,-0.02239697403429754,1.0248425164037636,1.253973740411669,0.27781662866550283,0.3598115552034411,0.9438805527484703,0.836698640559822,-0.6681768716324122,0.5582297101844639,0.5181308576939355,0.00788858758494744,-0.4405979997865712,-0.39428232351857523,0.33095089243374376,-0.9520849503852462,0.8801923433485951,-0.10118980616710277,1.1290244678621109,0.4222125926951108,-0.1681038495507349,-0.25348933501686083,0.7217156558033492,0.1695538076369989,-0.4369770068176599,1.1027296596891425,3.0,-0.6720484727197865,-0.6983924176470183,-0.3518889863514482,-0.16792133639180928,0.49575691914674513,0.6086301922851195,0.7159633701692897,1.3760069641502037,1.0847325846052427,1.1530445113738055,0.051163401778613,0.1333415464839026,-0.2402376014730132,-0.6527838420746438,0.4646297247902651,-0.5208229006490014,0.014352720368200275,0.1967702941093967,0.5258004678706798,0.05033665966055395,0.47903822362648246,0.9685113786725397,0.18106713274765654,-0.10387051468116221,0.48377960953973254,-0.16032512038543928,0.24433036968441793,0.4603390478497754,0.6387019172707241,-0.050332416830858526,-0.4680741582043932
2023-04-11,-0.7099504713450152,0.32322666685111623,-0.6990802538735473,-0.5554005025004718,-1.3086628931289654,-0.6133838506121001,-0.09229395403135364,0.0888042426935377,-0.5340835732208369,-0.09654418841368835,-0.6558767448043492,-0.16770049886463906,-0.2369439277622627,0.10086500286115621,0.7520343005093366,-0.1845792542049699,0.6565709371997174,0.25908216239930904,-0.23694483374744132,-0.5698555432534024,-0.03027978005612671,-0.29717619865934825,0.5945044601226863,-0.10623615947925266,-1.1683495946349338,0.6842487448212677,0.6258782267471303,0.20414978153405972,0.6339076589845991,-0.10765544223127271,0.6842123549316386,0.8522467167986261,0.8729786651996647,0.7225365714438885,0.044925464214234954,-0.006494089875354804,0.007102693761280739,0.6199802185960677,0.031291976203939115,-0.04233363172303303,0.20464811955712175,0.07422253500873904,-0.2727323620417309,-0.29364352728436255,-1.1055022995566146,0.7140377379609787,0.07753758494451526,-0.7201411278247958,0.3440853860695876,-0.13462966532571327,-0.2082529370879818,0.26139357994142587,0.3353756626560706,-0.2626379384223428,1.0547630607034884,-0.34723937485130546,-0.04159230420444024,0.0702520318053202,-1.751641767005447,-0.308094525538307,-0.1499439838686188,-0.22615702299897225,-0.6789361775448456,-0.2437206833740527,0.015008137874273996,0.7416764169642395,-0.22497186434871783,1.3183795803850606,-0.035996601060876356,0.004280446898513828,-0.5173025514228282,-0.16356188289972848,-0.3870718678738839,-0.4432224268937735,0.48271848461191325,-1.2675885860888094,-0.14098034891412714,0.6982298877618909,-0.1852054102596353,-0.3932300081873879,-0.0836500918231605,0.40348656794908355,0.15913029659559552,0.46005070821331684,0.2447951445436244,0.31914719913626033,-0.8976355082915064,-0.33978181214158354,0.317374117354767
2023-04-12,-0.22174435213459356,0.0912758281863726,-0.49481271664429816,-0.5974097332056896,-1.2499819948125503,-0.7109423407763339,-0.07576861284838149,-0.6396802294557604,-0.7291577644966268,-0.8186286055141606,-0.39110319163234086,-1.4227505639096576,-0.4840806722824636,1.5752257729007693,-0.894449654377575,-1.4854271897579243,0.15846424845407123,0.5697546541510339,-0.5457769612486439,-0.5045736779586938,-0.5563941276800242,-0.24983103468109433,-1.8527089462358919,0.5191165788241493,-0.8544898939320368,0.0648948885367143,-1.7645735764956738,-1.3661609048897922,0.25542539583130297,-0.26667432118257334,-1.7607123521402486,-0.5353866964386541,-0.12298375340046697,-0.18828963540633326,-0.9085508093023033,0.2693799384378869,-0.30887479673520407,-0.2918650536291777,0.09172074485214181,-0.3275026111193267,0.464350366034168,-0.8659753344939154,-0.09423340768916147,-0.49602555377726587,-0.4517114098479473,-0.32595714718012136,-0.06767413653428302,-1.1044462215320336,0.06252920250319749,-1.0814803557540469,0.17834327770527958,-0.3321155570333307,-1.1847639514024404,-0.48959555732968474,-0.9845139274570963,-0.13373772094602232,-0.8393256588041464,-1.1762749979488307,0.037122048590256605,-0.15037348256170702,0.22772160677451259,-1.0747506609710982,-1.013409948831244,-0.5806732111043132,0.4885942504708958,-0.05809055703942252,-0.35294810620744516,0.9746271235433598,0.35906849363877164,-0.7454074453495834,-0.043759915715773035,-0.20870787979065725,-1.4810858080914777,0.021710804077976334,0.7931612848896781,-1.8453707480792856,-0.5004374243672345,-0.08661911451467545,-0.5092033516823705,-0.42512801255306865,-0.33525614292077843,-1.1129535883984585,-0.8849565404237553,0.24198683061950446,0.23290644047800696,-0.7148437757730853,-1.7553191693976864,-1.2162181018340625,0.037689308427470584
